,tokens,benchmark,metric_type,score,tpr
67422,175907012608.0,arc_easy,acc_norm_stderr,0.009156177122244532,40.0
67423,175907012608.0,arc_easy,acc_stderr,0.008829704691126148,40.0
67425,175907012608.0,arc_easy,brier,0.3779038688041307,40.0
67426,175907012608.0,arc_easy,brier_stderr,0.012632825568839464,40.0
67427,175907012608.0,arc_easy,loglikelihood,-10.791011842011605,40.0
67428,175907012608.0,arc_easy,loglikelihood_stderr,0.1498642560561275,40.0
67429,175907012608.0,c4,accuracy,0.4748328626155853,40.0
67430,175907012608.0,c4,bits_per_byte,0,40.0
67431,175907012608.0,c4,cross_entropy_loss,2.5174694061279297,40.0
67432,175907012608.0,c4,loss,2.5174694061279297,40.0
67433,175907012608.0,c4,perplexity,12.410640716552734,40.0
67434,175907012608.0,c4,train_live_targets,459.8063659667969,40.0
67435,175907012608.0,c4,z_loss,179.3474884033203,40.0
67436,175907012608.0,dclm,accuracy,0.5071809887886047,40.0
67437,175907012608.0,dclm,bits_per_byte,0,40.0
67438,175907012608.0,dclm,cross_entropy_loss,2.295494318008423,40.0
67439,175907012608.0,dclm,loss,2.295494318008423,40.0
67440,175907012608.0,dclm,perplexity,9.93431568145752,40.0
67441,175907012608.0,dclm,train_live_targets,928.378173828125,40.0
67442,175907012608.0,dclm,z_loss,182.5748748779297,40.0
67443,175907012608.0,fineweb,accuracy,0.4837425649166107,40.0
67444,175907012608.0,fineweb,bits_per_byte,0,40.0
67445,175907012608.0,fineweb,cross_entropy_loss,2.452278852462769,40.0
67446,175907012608.0,fineweb,loss,2.452278852462769,40.0
67447,175907012608.0,fineweb,perplexity,11.623005867004396,40.0
67448,175907012608.0,fineweb,train_live_targets,636.417236328125,40.0
67449,175907012608.0,fineweb,z_loss,182.7313537597656,40.0
67451,175907012608.0,gsm8k_cot_llama,exact_match,0.36694465504169826,40.0
67452,175907012608.0,gsm8k_cot_llama,exact_match_stderr,0.013275883047712211,40.0
67453,175907012608.0,hellaswag,acc,0.547998406691894,40.0
67454,175907012608.0,hellaswag,acc_norm,0.7434773949412468,40.0
67455,175907012608.0,hellaswag,acc_norm_stderr,0.004358210689442321,40.0
67456,175907012608.0,hellaswag,acc_stderr,0.004966736811010479,40.0
67458,175907012608.0,hellaswag,brier,0.8571754865797759,40.0
67459,175907012608.0,hellaswag,brier_stderr,0.009483261855690714,40.0
67460,175907012608.0,hellaswag,loglikelihood,-64.15091191300166,40.0
67461,175907012608.0,hellaswag,loglikelihood_stderr,0.3218027438690124,40.0
67463,175907012608.0,humaneval-py,n_assertionerror,19144,40.0
67464,175907012608.0,humaneval-py,n_assertionerror_stderr,,40.0
67465,175907012608.0,humaneval-py,n_exception,3114,40.0
67466,175907012608.0,humaneval-py,n_exception_stderr,,40.0
67467,175907012608.0,humaneval-py,n_invalid_status,0,40.0
67468,175907012608.0,humaneval-py,n_invalid_status_stderr,,40.0
67469,175907012608.0,humaneval-py,n_ok,9668,40.0
67470,175907012608.0,humaneval-py,n_ok_stderr,,40.0
67471,175907012608.0,humaneval-py,n_syntaxerror,795,40.0
67472,175907012608.0,humaneval-py,n_syntaxerror_stderr,,40.0
67473,175907012608.0,humaneval-py,pass@1,0.29475609756097565,40.0
67474,175907012608.0,humaneval-py,pass@128,0.6361164980254086,40.0
67475,175907012608.0,humaneval-py,pass@128_stderr,,40.0
67476,175907012608.0,humaneval-py,pass@16,0.46921333111437336,40.0
67477,175907012608.0,humaneval-py,pass@16_stderr,,40.0
67478,175907012608.0,humaneval-py,pass@1_stderr,,40.0
67479,175907012608.0,humaneval-py,pass@2,0.34117293786003194,40.0
67480,175907012608.0,humaneval-py,pass@2_stderr,,40.0
67481,175907012608.0,humaneval-py,pass@32,0.5236273087192924,40.0
67482,175907012608.0,humaneval-py,pass@32_stderr,,40.0
67483,175907012608.0,humaneval-py,pass@4,0.38168895716478296,40.0
67484,175907012608.0,humaneval-py,pass@4_stderr,,40.0
67485,175907012608.0,humaneval-py,pass@64,0.5824365851164652,40.0
67486,175907012608.0,humaneval-py,pass@64_stderr,,40.0
67487,175907012608.0,humaneval-py,pass@8,0.422771879816526,40.0
67488,175907012608.0,humaneval-py,pass@8_stderr,,40.0
67489,175907012608.0,lambada_openai,acc,0.7046380749078207,40.0
67490,175907012608.0,lambada_openai,acc_stderr,0.006355831587333142,40.0
67492,175907012608.0,lambada_openai,perplexity,3.908198290515162,40.0
67493,175907012608.0,lambada_openai,perplexity_stderr,0.08135973910812913,40.0
67495,175907012608.0,lbpp,n_assertionerror,15652,40.0
67496,175907012608.0,lbpp,n_assertionerror_stderr,,40.0
67497,175907012608.0,lbpp,n_exception,8534,40.0
67498,175907012608.0,lbpp,n_exception_stderr,,40.0
67499,175907012608.0,lbpp,n_invalid_status,0,40.0
67500,175907012608.0,lbpp,n_invalid_status_stderr,,40.0
67501,175907012608.0,lbpp,n_ok,2704,40.0
67502,175907012608.0,lbpp,n_ok_stderr,,40.0
67503,175907012608.0,lbpp,n_syntaxerror,5036,40.0
67504,175907012608.0,lbpp,n_syntaxerror_stderr,,40.0
67505,175907012608.0,lbpp,pass@1,0.08397515527950312,40.0
67506,175907012608.0,lbpp,pass@128,0.20794472007245784,40.0
67507,175907012608.0,lbpp,pass@128_stderr,,40.0
67508,175907012608.0,lbpp,pass@16,0.15421395313560304,40.0
67509,175907012608.0,lbpp,pass@16_stderr,,40.0
67510,175907012608.0,lbpp,pass@1_stderr,,40.0
67511,175907012608.0,lbpp,pass@2,0.10655451168887914,40.0
67512,175907012608.0,lbpp,pass@2_stderr,,40.0
67513,175907012608.0,lbpp,pass@32,0.1702477103502231,40.0
67514,175907012608.0,lbpp,pass@32_stderr,,40.0
67515,175907012608.0,lbpp,pass@4,0.1258591629829856,40.0
67516,175907012608.0,lbpp,pass@4_stderr,,40.0
67517,175907012608.0,lbpp,pass@64,0.18899433435253624,40.0
67518,175907012608.0,lbpp,pass@64_stderr,,40.0
67519,175907012608.0,lbpp,pass@8,0.1405090834946425,40.0
67520,175907012608.0,lbpp,pass@8_stderr,,40.0
67522,175907012608.0,mbpp,n_assertionerror,53517,40.0
67523,175907012608.0,mbpp,n_assertionerror_stderr,,40.0
67524,175907012608.0,mbpp,n_exception,12093,40.0
67525,175907012608.0,mbpp,n_exception_stderr,,40.0
67526,175907012608.0,mbpp,n_invalid_status,0,40.0
67527,175907012608.0,mbpp,n_invalid_status_stderr,,40.0
67528,175907012608.0,mbpp,n_ok,30756,40.0
67529,175907012608.0,mbpp,n_ok_stderr,,40.0
67530,175907012608.0,mbpp,n_syntaxerror,3110,40.0
67531,175907012608.0,mbpp,n_syntaxerror_stderr,,40.0
67532,175907012608.0,mbpp,pass@1,0.3075599999999996,40.0
67533,175907012608.0,mbpp,pass@128,0.5197956968422696,40.0
67534,175907012608.0,mbpp,pass@128_stderr,,40.0
67535,175907012608.0,mbpp,pass@16,0.4593730057858556,40.0
67536,175907012608.0,mbpp,pass@16_stderr,,40.0
67537,175907012608.0,mbpp,pass@1_stderr,,40.0
67538,175907012608.0,mbpp,pass@2,0.35216512562814056,40.0
67539,175907012608.0,mbpp,pass@2_stderr,,40.0
67540,175907012608.0,mbpp,pass@32,0.4842175532467744,40.0
67541,175907012608.0,mbpp,pass@32_stderr,,40.0
67542,175907012608.0,mbpp,pass@4,0.3920751786002773,40.0
67543,175907012608.0,mbpp,pass@4_stderr,,40.0
67544,175907012608.0,mbpp,pass@64,0.503701172384228,40.0
67545,175907012608.0,mbpp,pass@64_stderr,,40.0
67546,175907012608.0,mbpp,pass@8,0.42801078308100826,40.0
67547,175907012608.0,mbpp,pass@8_stderr,,40.0
67548,175907012608.0,mmlu-abstract_algebra,acc,0.28,40.0
67549,175907012608.0,mmlu-abstract_algebra,acc_norm,0.28,40.0
67550,175907012608.0,mmlu-abstract_algebra,acc_norm_stderr,0.04512608598542128,40.0
67551,175907012608.0,mmlu-abstract_algebra,acc_stderr,0.04512608598542128,40.0
67553,175907012608.0,mmlu-anatomy,acc,0.4296296296296296,40.0
67554,175907012608.0,mmlu-anatomy,acc_norm,0.4296296296296296,40.0
67555,175907012608.0,mmlu-anatomy,acc_norm_stderr,0.04276349494376599,40.0
67556,175907012608.0,mmlu-anatomy,acc_stderr,0.04276349494376599,40.0
67558,175907012608.0,mmlu-astronomy,acc,0.506578947368421,40.0
67559,175907012608.0,mmlu-astronomy,acc_norm,0.506578947368421,40.0
67560,175907012608.0,mmlu-astronomy,acc_norm_stderr,0.040685900502249704,40.0
67561,175907012608.0,mmlu-astronomy,acc_stderr,0.040685900502249704,40.0
67563,175907012608.0,mmlu-business_ethics,acc,0.52,40.0
67564,175907012608.0,mmlu-business_ethics,acc_norm,0.52,40.0
67565,175907012608.0,mmlu-business_ethics,acc_norm_stderr,0.050211673156867795,40.0
67566,175907012608.0,mmlu-business_ethics,acc_stderr,0.050211673156867795,40.0
67568,175907012608.0,mmlu-clinical_knowledge,acc,0.5169811320754717,40.0
67569,175907012608.0,mmlu-clinical_knowledge,acc_norm,0.5169811320754717,40.0
67570,175907012608.0,mmlu-clinical_knowledge,acc_norm_stderr,0.030755120364119905,40.0
67571,175907012608.0,mmlu-clinical_knowledge,acc_stderr,0.030755120364119905,40.0
67573,175907012608.0,mmlu-college_biology,acc,0.4791666666666667,40.0
67574,175907012608.0,mmlu-college_biology,acc_norm,0.4791666666666667,40.0
67575,175907012608.0,mmlu-college_biology,acc_norm_stderr,0.04177578950739994,40.0
67576,175907012608.0,mmlu-college_biology,acc_stderr,0.04177578950739994,40.0
67578,175907012608.0,mmlu-college_chemistry,acc,0.32,40.0
67579,175907012608.0,mmlu-college_chemistry,acc_norm,0.32,40.0
67580,175907012608.0,mmlu-college_chemistry,acc_norm_stderr,0.04688261722621503,40.0
67581,175907012608.0,mmlu-college_chemistry,acc_stderr,0.04688261722621503,40.0
67583,175907012608.0,mmlu-college_computer_science,acc,0.45,40.0
67584,175907012608.0,mmlu-college_computer_science,acc_norm,0.45,40.0
67585,175907012608.0,mmlu-college_computer_science,acc_norm_stderr,0.05,40.0
67586,175907012608.0,mmlu-college_computer_science,acc_stderr,0.05,40.0
67588,175907012608.0,mmlu-college_mathematics,acc,0.44,40.0
67589,175907012608.0,mmlu-college_mathematics,acc_norm,0.44,40.0
67590,175907012608.0,mmlu-college_mathematics,acc_norm_stderr,0.04988876515698589,40.0
67591,175907012608.0,mmlu-college_mathematics,acc_stderr,0.04988876515698589,40.0
67593,175907012608.0,mmlu-college_medicine,acc,0.4682080924855491,40.0
67594,175907012608.0,mmlu-college_medicine,acc_norm,0.4682080924855491,40.0
67595,175907012608.0,mmlu-college_medicine,acc_norm_stderr,0.03804749744364764,40.0
67596,175907012608.0,mmlu-college_medicine,acc_stderr,0.03804749744364764,40.0
67598,175907012608.0,mmlu-college_physics,acc,0.28431372549019607,40.0
67599,175907012608.0,mmlu-college_physics,acc_norm,0.28431372549019607,40.0
67600,175907012608.0,mmlu-college_physics,acc_norm_stderr,0.04488482852329017,40.0
67601,175907012608.0,mmlu-college_physics,acc_stderr,0.04488482852329017,40.0
67603,175907012608.0,mmlu-computer_security,acc,0.58,40.0
67604,175907012608.0,mmlu-computer_security,acc_norm,0.58,40.0
67605,175907012608.0,mmlu-computer_security,acc_norm_stderr,0.04960449637488584,40.0
67606,175907012608.0,mmlu-computer_security,acc_stderr,0.04960449637488584,40.0
67608,175907012608.0,mmlu-conceptual_physics,acc,0.34893617021276596,40.0
67609,175907012608.0,mmlu-conceptual_physics,acc_norm,0.34893617021276596,40.0
67610,175907012608.0,mmlu-conceptual_physics,acc_norm_stderr,0.031158522131357773,40.0
67611,175907012608.0,mmlu-conceptual_physics,acc_stderr,0.031158522131357773,40.0
67613,175907012608.0,mmlu-econometrics,acc,0.2982456140350877,40.0
67614,175907012608.0,mmlu-econometrics,acc_norm,0.2982456140350877,40.0
67615,175907012608.0,mmlu-econometrics,acc_norm_stderr,0.04303684033537315,40.0
67616,175907012608.0,mmlu-econometrics,acc_stderr,0.04303684033537315,40.0
67618,175907012608.0,mmlu-electrical_engineering,acc,0.46206896551724136,40.0
67619,175907012608.0,mmlu-electrical_engineering,acc_norm,0.46206896551724136,40.0
67620,175907012608.0,mmlu-electrical_engineering,acc_norm_stderr,0.041546596717075474,40.0
67621,175907012608.0,mmlu-electrical_engineering,acc_stderr,0.041546596717075474,40.0
67623,175907012608.0,mmlu-elementary_mathematics,acc,0.3306878306878307,40.0
67624,175907012608.0,mmlu-elementary_mathematics,acc_norm,0.3306878306878307,40.0
67625,175907012608.0,mmlu-elementary_mathematics,acc_norm_stderr,0.02422996529842508,40.0
67626,175907012608.0,mmlu-elementary_mathematics,acc_stderr,0.02422996529842508,40.0
67628,175907012608.0,mmlu-formal_logic,acc,0.3888888888888889,40.0
67629,175907012608.0,mmlu-formal_logic,acc_norm,0.3888888888888889,40.0
67630,175907012608.0,mmlu-formal_logic,acc_norm_stderr,0.04360314860077459,40.0
67631,175907012608.0,mmlu-formal_logic,acc_stderr,0.04360314860077459,40.0
67633,175907012608.0,mmlu-global_facts,acc,0.25,40.0
67634,175907012608.0,mmlu-global_facts,acc_norm,0.25,40.0
67635,175907012608.0,mmlu-global_facts,acc_norm_stderr,0.04351941398892446,40.0
67636,175907012608.0,mmlu-global_facts,acc_stderr,0.04351941398892446,40.0
67638,175907012608.0,mmlu-high_school_biology,acc,0.5419354838709678,40.0
67639,175907012608.0,mmlu-high_school_biology,acc_norm,0.5419354838709678,40.0
67640,175907012608.0,mmlu-high_school_biology,acc_norm_stderr,0.02834378725054062,40.0
67641,175907012608.0,mmlu-high_school_biology,acc_stderr,0.02834378725054062,40.0
67643,175907012608.0,mmlu-high_school_chemistry,acc,0.35960591133004927,40.0
67644,175907012608.0,mmlu-high_school_chemistry,acc_norm,0.35960591133004927,40.0
67645,175907012608.0,mmlu-high_school_chemistry,acc_norm_stderr,0.03376458246509567,40.0
67646,175907012608.0,mmlu-high_school_chemistry,acc_stderr,0.03376458246509567,40.0
67648,175907012608.0,mmlu-high_school_computer_science,acc,0.4,40.0
67649,175907012608.0,mmlu-high_school_computer_science,acc_norm,0.4,40.0
67650,175907012608.0,mmlu-high_school_computer_science,acc_norm_stderr,0.04923659639173309,40.0
67651,175907012608.0,mmlu-high_school_computer_science,acc_stderr,0.04923659639173309,40.0
67653,175907012608.0,mmlu-high_school_european_history,acc,0.6,40.0
67654,175907012608.0,mmlu-high_school_european_history,acc_norm,0.6,40.0
67655,175907012608.0,mmlu-high_school_european_history,acc_norm_stderr,0.03825460278380026,40.0
67656,175907012608.0,mmlu-high_school_european_history,acc_stderr,0.03825460278380026,40.0
67658,175907012608.0,mmlu-high_school_geography,acc,0.5606060606060606,40.0
67659,175907012608.0,mmlu-high_school_geography,acc_norm,0.5606060606060606,40.0
67660,175907012608.0,mmlu-high_school_geography,acc_norm_stderr,0.035360859475294805,40.0
67661,175907012608.0,mmlu-high_school_geography,acc_stderr,0.035360859475294805,40.0
67663,175907012608.0,mmlu-high_school_government_and_politics,acc,0.6528497409326425,40.0
67664,175907012608.0,mmlu-high_school_government_and_politics,acc_norm,0.6528497409326425,40.0
67665,175907012608.0,mmlu-high_school_government_and_politics,acc_norm_stderr,0.03435696168361355,40.0
67666,175907012608.0,mmlu-high_school_government_and_politics,acc_stderr,0.03435696168361355,40.0
67668,175907012608.0,mmlu-high_school_macroeconomics,acc,0.4641025641025641,40.0
67669,175907012608.0,mmlu-high_school_macroeconomics,acc_norm,0.4641025641025641,40.0
67670,175907012608.0,mmlu-high_school_macroeconomics,acc_norm_stderr,0.02528558599001784,40.0
67671,175907012608.0,mmlu-high_school_macroeconomics,acc_stderr,0.02528558599001784,40.0
67673,175907012608.0,mmlu-high_school_mathematics,acc,0.29259259259259257,40.0
67674,175907012608.0,mmlu-high_school_mathematics,acc_norm,0.29259259259259257,40.0
67675,175907012608.0,mmlu-high_school_mathematics,acc_norm_stderr,0.027738969632176095,40.0
67676,175907012608.0,mmlu-high_school_mathematics,acc_stderr,0.027738969632176095,40.0
67678,175907012608.0,mmlu-high_school_microeconomics,acc,0.5,40.0
67679,175907012608.0,mmlu-high_school_microeconomics,acc_norm,0.5,40.0
67680,175907012608.0,mmlu-high_school_microeconomics,acc_norm_stderr,0.032478490123081544,40.0
67681,175907012608.0,mmlu-high_school_microeconomics,acc_stderr,0.032478490123081544,40.0
67683,175907012608.0,mmlu-high_school_physics,acc,0.2913907284768212,40.0
67684,175907012608.0,mmlu-high_school_physics,acc_norm,0.2913907284768212,40.0
67685,175907012608.0,mmlu-high_school_physics,acc_norm_stderr,0.03710185726119994,40.0
67686,175907012608.0,mmlu-high_school_physics,acc_stderr,0.03710185726119994,40.0
67688,175907012608.0,mmlu-high_school_psychology,acc,0.6495412844036698,40.0
67689,175907012608.0,mmlu-high_school_psychology,acc_norm,0.6495412844036698,40.0
67690,175907012608.0,mmlu-high_school_psychology,acc_norm_stderr,0.020456077599824457,40.0
67691,175907012608.0,mmlu-high_school_psychology,acc_stderr,0.020456077599824457,40.0
67693,175907012608.0,mmlu-high_school_statistics,acc,0.4351851851851852,40.0
67694,175907012608.0,mmlu-high_school_statistics,acc_norm,0.4351851851851852,40.0
67695,175907012608.0,mmlu-high_school_statistics,acc_norm_stderr,0.033812000056435254,40.0
67696,175907012608.0,mmlu-high_school_statistics,acc_stderr,0.033812000056435254,40.0
67698,175907012608.0,mmlu-high_school_us_history,acc,0.6127450980392157,40.0
67699,175907012608.0,mmlu-high_school_us_history,acc_norm,0.6127450980392157,40.0
67700,175907012608.0,mmlu-high_school_us_history,acc_norm_stderr,0.03418931233833344,40.0
67701,175907012608.0,mmlu-high_school_us_history,acc_stderr,0.03418931233833344,40.0
67703,175907012608.0,mmlu-high_school_world_history,acc,0.6244725738396625,40.0
67704,175907012608.0,mmlu-high_school_world_history,acc_norm,0.6244725738396625,40.0
67705,175907012608.0,mmlu-high_school_world_history,acc_norm_stderr,0.03152256243091157,40.0
67706,175907012608.0,mmlu-high_school_world_history,acc_stderr,0.03152256243091157,40.0
67708,175907012608.0,mmlu-human_aging,acc,0.4932735426008968,40.0
67709,175907012608.0,mmlu-human_aging,acc_norm,0.4932735426008968,40.0
67710,175907012608.0,mmlu-human_aging,acc_norm_stderr,0.03355476596234354,40.0
67711,175907012608.0,mmlu-human_aging,acc_stderr,0.03355476596234354,40.0
67713,175907012608.0,mmlu-human_sexuality,acc,0.5954198473282443,40.0
67714,175907012608.0,mmlu-human_sexuality,acc_norm,0.5954198473282443,40.0
67715,175907012608.0,mmlu-human_sexuality,acc_norm_stderr,0.04304693795380665,40.0
67716,175907012608.0,mmlu-human_sexuality,acc_stderr,0.04304693795380665,40.0
67718,175907012608.0,mmlu-international_law,acc,0.49586776859504134,40.0
67719,175907012608.0,mmlu-international_law,acc_norm,0.49586776859504134,40.0
67720,175907012608.0,mmlu-international_law,acc_norm_stderr,0.04564198767432754,40.0
67721,175907012608.0,mmlu-international_law,acc_stderr,0.04564198767432754,40.0
67723,175907012608.0,mmlu-jurisprudence,acc,0.6111111111111112,40.0
67724,175907012608.0,mmlu-jurisprudence,acc_norm,0.6111111111111112,40.0
67725,175907012608.0,mmlu-jurisprudence,acc_norm_stderr,0.04712821257426769,40.0
67726,175907012608.0,mmlu-jurisprudence,acc_stderr,0.04712821257426769,40.0
67728,175907012608.0,mmlu-logical_fallacies,acc,0.5398773006134969,40.0
67729,175907012608.0,mmlu-logical_fallacies,acc_norm,0.5398773006134969,40.0
67730,175907012608.0,mmlu-logical_fallacies,acc_norm_stderr,0.03915857291436971,40.0
67731,175907012608.0,mmlu-logical_fallacies,acc_stderr,0.03915857291436971,40.0
67733,175907012608.0,mmlu-machine_learning,acc,0.30357142857142855,40.0
67734,175907012608.0,mmlu-machine_learning,acc_norm,0.30357142857142855,40.0
67735,175907012608.0,mmlu-machine_learning,acc_norm_stderr,0.04364226155841044,40.0
67736,175907012608.0,mmlu-machine_learning,acc_stderr,0.04364226155841044,40.0
67738,175907012608.0,mmlu-management,acc,0.6310679611650486,40.0
67739,175907012608.0,mmlu-management,acc_norm,0.6310679611650486,40.0
67740,175907012608.0,mmlu-management,acc_norm_stderr,0.0477761518115674,40.0
67741,175907012608.0,mmlu-management,acc_stderr,0.0477761518115674,40.0
67743,175907012608.0,mmlu-marketing,acc,0.7264957264957265,40.0
67744,175907012608.0,mmlu-marketing,acc_norm,0.7264957264957265,40.0
67745,175907012608.0,mmlu-marketing,acc_norm_stderr,0.029202540153431163,40.0
67746,175907012608.0,mmlu-marketing,acc_stderr,0.029202540153431163,40.0
